Time,LL_Q,LL_T,LL_C,Regime
165805000,    378712047,    396383578,    401280247,10
165895000,    436184015,    473924646,    479549877,10
165905000,    436184015,    473924646,    479549877,10
165915000,    436184015,    473924646,    479549877,10
166005000,    504903164,    556461389,    553158289,10
166015000,    504903164,    556461389,    553158289,10
166025000,    504903164,    556461389,    553158289,10
166115000,    570319131,    634645033,    634245894,10
166125000,    570319131,    634645033,    634245894,10
166135000,    570319131,    634645033,    634245894,10
166225000,    639385145,    713310772,    713419432,10
166235000,    639385145,    713310772,    713419432,10
166245000,    639385145,    713310772,    713419432,10
166335000,    672144828,    797314959,    776207193,10
166345000,    672144828,    797314959,    776207193,10
166355000,    672144828,    797314959,    776207193,10
166445000,    741583038,    880069029,    836787158,10
166455000,    741583038,    880069029,    836787158,10
166465000,    741583038,    880069029,    836787158,10
166555000,    814930693,    940858741,    901510530,10
166565000,    814930693,    940858741,    901510530,10
166575000,    814930693,    940858741,    901510530,10
166665000,    875287688,   1019770849,    951621362,10
166675000,    875287688,   1019770849,    951621362,10
166685000,    875287688,   1019770849,    951621362,10
166775000,    925613240,   1101923080,   1034040335,10
166785000,    925613240,   1101923080,   1034040335,10
166795000,    925613240,   1101923080,   1034040335,10
166885000,    978967804,   1178049850,   1088864224,10
166895000,    978967804,   1178049850,   1088864224,10
166905000,    978967804,   1178049850,   1088864224,10
166995000,   1045250016,   1236441805,   1168042063,10
167005000,   1045250016,   1236441805,   1168042063,10
167015000,   1045250016,   1236441805,   1168042063,10
167105000,   1104535982,   1313271362,   1250411930,10
167115000,   1104535982,   1313271362,   1250411930,10
167125000,   1104535982,   1313271362,   1250411930,10
167215000,   1160272983,   1368467851,   1302169600,10
167225000,   1160272983,   1368467851,   1302169600,10
167235000,   1160272983,   1368467851,   1302169600,10
167325000,   1238880820,   1422852925,   1380973950,10
167335000,   1238880820,   1422852925,   1380973950,10
167345000,   1238880820,   1422852925,   1380973950,10
167435000,   1313961686,   1493105606,   1459521289,10
167445000,   1313961686,   1493105606,   1459521289,10
167455000,   1313961686,   1493105606,   1459521289,10
167545000,   1387503825,   1575860357,   1537295043,10
167555000,   1387503825,   1575860357,   1537295043,10
167565000,   1387503825,   1575860357,   1537295043,10
167655000,   1447364544,   1653345193,   1600266722,10
167665000,   1447364544,   1653345193,   1600266722,10
167675000,   1447364544,   1653345193,   1600266722,10
167765000,   1507285225,   1693489141,   1682285772,10
167775000,   1507285225,   1693489141,   1682285772,10
167785000,   1507285225,   1693489141,   1682285772,10
167875000,   1579152320,   1771345808,   1760550191,10
167885000,   1579152320,   1771345808,   1760550191,10
167895000,   1579152320,   1771345808,   1760550191,10
167985000,   1652797443,   1848414728,   1806005630,10
167995000,   1652797443,   1848414728,   1806005630,10
168005000,   1652797443,   1848414728,   1806005630,10
168095000,   1731319761,   1913763247,   1858282933,10
168105000,   1731319761,   1913763247,   1858282933,10
168115000,   1731319761,   1913763247,   1858282933,10
168205000,   1770901766,   1985836435,   1940591420,10
168215000,   1770901766,   1985836435,   1940591420,10
168225000,   1770901766,   1985836435,   1940591420,10
168315000,   1820154362,   2058564886,   2018829295,10
168325000,   1820154362,   2058564886,   2018829295,10
168335000,   1820154362,   2058564886,   2018829295,10
168425000,   1898475306,   2139157316,   2085331803,10
168435000,   1898475306,   2139157316,   2085331803,10
168445000,   1898475306,   2139157316,   2085331803,10
168535000,   1973868563,   2204822562,   2102279782,10
168545000,   1973868563,   2204822562,   2102279782,10
168555000,   1973868563,   2204822562,   2102279782,10
168645000,   2007635302,   2284256558,   2172850637,10
168655000,   2007635302,   2284256558,   2172850637,10
168665000,   2007635302,   2284256558,   2172850637,10
168755000,   2078047830,   2345920910,   2245853964,10
168765000,   2078047830,   2345920910,   2245853964,10
168775000,   2078047830,   2345920910,   2245853964,10
168865000,   2153644236,   2374348664,   2306266566,10
168875000,   2153644236,   2374348664,   2306266566,10
168885000,   2153644236,   2374348664,   2306266566,10
168975000,   2233387548,   2456123860,   2344854995,10
168985000,   2233387548,   2456123860,   2344854995,10
168995000,   2233387548,   2456123860,   2344854995,10
169085000,   2301468540,   2527180964,   2415434206,10
169095000,   2301468540,   2527180964,   2415434206,10
169105000,   2301468540,   2527180964,   2415434206,10
169195000,   2380027627,   2588974197,   2495148540,10
169205000,   2380027627,   2588974197,   2495148540,10
169215000,   2380027627,   2588974197,   2495148540,10
169305000,   2432137027,   2671158722,   2567460886,10
169315000,   2432137027,   2671158722,   2567460886,10
169325000,   2432137027,   2671158722,   2567460886,10
169415000,   2495914220,   2751028994,   2639820309,10
169425000,   2495914220,   2751028994,   2639820309,10
169435000,   2495914220,   2751028994,   2639820309,10
169525000,   2566307850,   2826366352,   2720137109,10
169535000,   2566307850,   2826366352,   2720137109,10
169545000,   2566307850,   2826366352,   2720137109,10
169635000,   2638898351,   2905132569,   2797864552,10
169645000,   2638898351,   2905132569,   2797864552,10
169655000,   2638898351,   2905132569,   2797864552,10
169745000,   2710837491,   2971518877,   2866666604,10
169755000,   2710837491,   2971518877,   2866666604,10
169765000,   2710837491,   2971518877,   2866666604,10
169855000,   2771041478,   3046540832,   2943810772,10
169865000,   2771041478,   3046540832,   2943810772,10
169875000,   2771041478,   3046540832,   2943810772,10
169965000,   2842995738,   3111577687,   3023194841,10
169975000,   2842995738,   3111577687,   3023194841,10
169985000,   2842995738,   3111577687,   3023194841,10
170075000,   2897478440,   3187284081,   3080390604,10
170085000,   2897478440,   3187284081,   3080390604,10
170095000,   2897478440,   3187284081,   3080390604,10
170185000,   2965340001,   3268647445,   3146701802,10
170195000,   2965340001,   3268647445,   3146701802,10
170205000,   2965340001,   3268647445,   3146701802,10
170295000,   3034480548,   3293236673,   3186565258,10
170305000,   3034480548,   3293236673,   3186565258,10
170315000,   3034480548,   3293236673,   3186565258,10
170405000,   3088574622,   3359597586,   3268672613,10
170415000,   3088574622,   3359597586,   3268672613,10
170425000,   3088574622,   3359597586,   3268672613,10
170515000,   3159604226,   3421118441,   3342580077,10
170525000,   3159604226,   3421118441,   3342580077,10
170535000,   3159604226,   3421118441,   3342580077,10
170625000,   3235778328,   3429683336,   3421033348,10
170635000,   3235778328,   3429683336,   3421033348,10
170645000,   3235778328,   3429683336,   3421033348,10
170735000,   3303779748,   3493427118,   3494406118,10
170745000,   3303779748,   3493427118,   3494406118,10
170755000,   3303779748,   3493427118,   3494406118,10
170845000,   3352008627,   3571495325,   3562455192,10
170855000,   3352008627,   3571495325,   3562455192,10
170865000,   3352008627,   3571495325,   3562455192,10
170955000,   3403692891,   3651154356,   3611134861,10
170965000,   3403692891,   3651154356,   3611134861,10
170975000,   3403692891,   3651154356,   3611134861,10
171065000,   3464999405,   3727220469,   3687847451,10
171075000,   3464999405,   3727220469,   3687847451,10
171085000,   3464999405,   3727220469,   3687847451,10
171175000,   3543269510,   3809316065,   3740228764,10
171185000,   3543269510,   3809316065,   3740228764,10
171195000,   3543269510,   3809316065,   3740228764,10
171285000,   3612372097,   3890166389,   3809058150,10
171295000,   3612372097,   3890166389,   3809058150,10
171305000,   3612372097,   3890166389,   3809058150,10
171395000,   3691942244,   3973233378,   3886349480,10
171405000,   3691942244,   3973233378,   3886349480,10
171415000,   3691942244,   3973233378,   3886349480,10
171505000,   3744998520,   4025465844,   3964232862,10
171515000,   3744998520,   4025465844,   3964232862,10
171525000,   3744998520,   4025465844,   3964232862,10
171615000,   3795597525,   4103626127,   4040002729,10
171625000,   3795597525,   4103626127,   4040002729,10
171635000,   3795597525,   4103626127,   4040002729,10
171725000,   3872195899,   4167137317,   4115452685,10
171735000,   3872195899,   4167137317,   4115452685,10
171745000,   3872195899,   4167137317,   4115452685,10
171835000,   3932883364,   4224540930,   4195039190,10
171845000,   3932883364,   4224540930,   4195039190,10
171855000,   3932883364,   4224540930,   4195039190,10
171945000,   4011103534,   4284559504,   4277327762,10
171955000,   4011103534,   4284559504,   4277327762,10
171965000,   4011103534,   4284559504,   4277327762,10
172055000,   4067316471,   4365503421,   4344956366,10
172065000,   4067316471,   4365503421,   4344956366,10
172075000,   4067316471,   4365503421,   4344956366,10
172165000,   4141272361,   4425086316,   4425437669,10
172175000,   4141272361,   4425086316,   4425437669,10
172185000,   4141272361,   4425086316,   4425437669,10
172275000,   4197577665,   4509297305,   4492208952,10
172285000,   4197577665,   4509297305,   4492208952,10
172295000,   4197577665,   4509297305,   4492208952,10
172385000,   4267271288,   4587192759,   4552897767,10
172395000,   4267271288,   4587192759,   4552897767,10
172405000,   4267271288,   4587192759,   4552897767,10
172495000,   4337600971,   4661215077,   4585536782,10
172505000,   4337600971,   4661215077,   4585536782,10
172515000,   4337600971,   4661215077,   4585536782,10
172605000,   4412916309,   4745029213,   4660430245,10
172615000,   4412916309,   4745029213,   4660430245,10
172625000,   4412916309,   4745029213,   4660430245,10
172715000,   4442178870,   4821611574,   4742016055,10
172725000,   4442178870,   4821611574,   4742016055,10
172735000,   4442178870,   4821611574,   4742016055,10
172825000,   4509225972,   4879054719,   4806539131,10
172835000,   4509225972,   4879054719,   4806539131,10
172845000,   4509225972,   4879054719,   4806539131,10
172935000,   4586732370,   4942748965,   4886997466,10
172945000,   4586732370,   4942748965,   4886997466,10
172955000,   4586732370,   4942748965,   4886997466,10
173045000,   4663861317,   5000049456,   4959827484,10
173055000,   4663861317,   5000049456,   4959827484,10
173065000,   4663861317,   5000049456,   4959827484,10
173155000,   4725530979,   5040245932,   5037123581,10
173165000,   4725530979,   5040245932,   5037123581,10
173175000,   4725530979,   5040245932,   5037123581,10
173265000,   4785033966,   5102033437,   5104460545,10
173275000,   4785033966,   5102033437,   5104460545,10
173285000,   4785033966,   5102033437,   5104460545,10
173375000,   4844908439,   5162089942,   5182942706,10
173385000,   4844908439,   5162089942,   5182942706,10
173395000,   4844908439,   5162089942,   5182942706,10
173485000,   4920474576,   5236931762,   5257138906,10
173495000,   4920474576,   5236931762,   5257138906,10
173505000,   4920474576,   5236931762,   5257138906,10
173595000,   4961488144,   5305934029,   5339166960,10
173605000,   4961488144,   5305934029,   5339166960,10
173615000,   4961488144,   5305934029,   5339166960,10
173705000,   5036825997,   5386497111,   5410624882,10
173715000,   5036825997,   5386497111,   5410624882,10
173725000,   5036825997,   5386497111,   5410624882,10
173815000,   5105281252,   5404721655,   5487832692,10
173825000,   5105281252,   5404721655,   5487832692,10
173835000,   5105281252,   5404721655,   5487832692,10
173925000,   5171582724,   5484547579,   5545771436,10
173935000,   5171582724,   5484547579,   5545771436,10
173945000,   5171582724,   5484547579,   5545771436,10
174035000,   5234004240,   5522696197,   5618893681,10
174045000,   5234004240,   5522696197,   5618893681,10
174055000,   5234004240,   5522696197,   5618893681,10
174145000,   5309609835,   5601898121,   5679035208,10
174155000,   5309609835,   5601898121,   5679035208,10
174165000,   5309609835,   5601898121,   5679035208,10
174255000,   5355653281,   5642447910,   5735771621,10
174265000,   5355653281,   5642447910,   5735771621,10
174275000,   5355653281,   5642447910,   5735771621,10
174365000,   5403755113,   5711470200,   5814426140,10
174375000,   5403755113,   5711470200,   5814426140,10
174385000,   5403755113,   5711470200,   5814426140,10
174475000,   5472861665,   5711474446,   5896233242,10
174485000,   5472861665,   5711474446,   5896233242,10
174495000,   5472861665,   5711474446,   5896233242,10
174585000,   5540376740,   5779919245,   5936007864,10
174595000,   5540376740,   5779919245,   5936007864,10
174605000,   5540376740,   5779919245,   5936007864,10
174695000,   5603248987,   5848924448,   5989513382,10
174705000,   5603248987,   5848924448,   5989513382,10
174715000,   5603248987,   5848924448,   5989513382,10
174805000,   5676464766,   5930078160,   6063356666,10
174815000,   5676464766,   5930078160,   6063356666,10
174825000,   5676464766,   5930078160,   6063356666,10
174915000,   5737013478,   5991155701,   6145358169,10
174925000,   5737013478,   5991155701,   6145358169,10
174935000,   5737013478,   5991155701,   6145358169,10
175025000,   5815227227,   6006388828,   6218400652,10
175035000,   5815227227,   6006388828,   6218400652,10
175045000,   5815227227,   6006388828,   6218400652,10
175135000,   5887542725,   6072553000,   6284660954,10
175145000,   5887542725,   6072553000,   6284660954,10
175155000,   5887542725,   6072553000,   6284660954,10
175245000,   5962607601,   6138034097,   6354167492,10
175255000,   5962607601,   6138034097,   6354167492,10
175265000,   5962607601,   6138034097,   6354167492,10
175355000,   6025712533,   6221317457,   6433582731,10
175365000,   6025712533,   6221317457,   6433582731,10
175375000,   6025712533,   6221317457,   6433582731,10
175465000,   6102132363,   6294557285,   6503005482,10
175475000,   6102132363,   6294557285,   6503005482,10
175485000,   6102132363,   6294557285,   6503005482,10
175575000,   6160965566,   6378041125,   6564262336,10
175585000,   6160965566,   6378041125,   6564262336,10
175595000,   6160965566,   6378041125,   6564262336,10
175685000,   6157136875,   6446677766,   6643340009,10
175695000,   6157136875,   6446677766,   6643340009,10
175705000,   6157136875,   6446677766,   6643340009,10
175795000,   6200440032,   6511919277,   6724848217,10
175805000,   6200440032,   6511919277,   6724848217,10
175815000,   6200440032,   6511919277,   6724848217,10
175905000,   6262485211,   6588056916,   6780646325,10
175915000,   6262485211,   6588056916,   6780646325,10
175925000,   6262485211,   6588056916,   6780646325,10
176015000,   6338480484,   6665688244,   6830522692,10
176025000,   6338480484,   6665688244,   6830522692,10
176035000,   6338480484,   6665688244,   6830522692,10
176125000,   6399481570,   6735147045,   6888022648,10
176135000,   6399481570,   6735147045,   6888022648,10
176145000,   6399481570,   6735147045,   6888022648,10
176235000,   6463743889,   6784947380,   6970122436,10
176245000,   6463743889,   6784947380,   6970122436,10
176255000,   6463743889,   6784947380,   6970122436,10
176345000,   6530064968,   6837822544,   7039769493,10
176355000,   6530064968,   6837822544,   7039769493,10
176365000,   6530064968,   6837822544,   7039769493,10
176455000,   6601961004,   6851236696,   7117691795,10
176465000,   6601961004,   6851236696,   7117691795,10
176475000,   6601961004,   6851236696,   7117691795,10
176565000,   6667674093,   6927727063,   7183305103,10
176575000,   6667674093,   6927727063,   7183305103,10
176585000,   6667674093,   6927727063,   7183305103,10
176675000,   6734470256,   6991482874,   7257134250,10
176685000,   6734470256,   6991482874,   7257134250,10
176695000,   6734470256,   6991482874,   7257134250,10
176785000,   6796570518,   7073777907,   7322596990,10
176795000,   6796570518,   7073777907,   7322596990,10
176805000,   6796570518,   7073777907,   7322596990,10
176895000,   6864811624,   7108385175,   7384163387,10
176905000,   6864811624,   7108385175,   7384163387,10
176915000,   6864811624,   7108385175,   7384163387,10
177005000,   6942064210,   7176951614,   7449870822,10
177015000,   6942064210,   7176951614,   7449870822,10
177025000,   6942064210,   7176951614,   7449870822,10
177115000,   7005497425,   7244192042,   7528925139,10
177125000,   7005497425,   7244192042,   7528925139,10
177135000,   7005497425,   7244192042,   7528925139,10
177225000,   7059539338,   7325709820,   7604759051,10
177235000,   7059539338,   7325709820,   7604759051,10
177245000,   7059539338,   7325709820,   7604759051,10
177335000,   7138933140,   7402233503,   7669290611,10
177345000,   7138933140,   7402233503,   7669290611,10
177355000,   7138933140,   7402233503,   7669290611,10
177445000,   7191397004,   7486381636,   7746520118,10
177455000,   7191397004,   7486381636,   7746520118,10
177465000,   7191397004,   7486381636,   7746520118,10
177555000,   7230117479,   7565672081,   7824738646,10
177565000,   7230117479,   7565672081,   7824738646,10
177575000,   7230117479,   7565672081,   7824738646,10
177665000,   7307147015,   7631563770,   7884153919,10
177675000,   7307147015,   7631563770,   7884153919,10
177685000,   7307147015,   7631563770,   7884153919,10
177775000,   7372053854,   7691275671,   7924894487,10
177785000,   7372053854,   7691275671,   7924894487,10
177795000,   7372053854,   7691275671,   7924894487,10
177885000,   7441146163,   7767557650,   8000043433,10
177895000,   7441146163,   7767557650,   8000043433,10
177905000,   7441146163,   7767557650,   8000043433,10
177995000,   7512008224,   7819429616,   8063141536,10
178005000,   7512008224,   7819429616,   8063141536,10
178015000,   7512008224,   7819429616,   8063141536,10
178105000,   7533722537,   7850800808,   8105310742,10
178115000,   7533722537,   7850800808,   8105310742,10
178125000,   7533722537,   7850800808,   8105310742,10
178215000,   7596604990,   7926995775,   8172706340,10
178225000,   7596604990,   7926995775,   8172706340,10
178235000,   7596604990,   7926995775,   8172706340,10
178325000,   7667704866,   7999941582,   8252894973,10
178335000,   7667704866,   7999941582,   8252894973,10
178345000,   7667704866,   7999941582,   8252894973,10
178435000,   7702439560,   8050044031,   8320400487,10
178445000,   7702439560,   8050044031,   8320400487,10
178455000,   7702439560,   8050044031,   8320400487,10
178545000,   7762078582,   8132601270,   8378481173,10
178555000,   7762078582,   8132601270,   8378481173,10
178565000,   7762078582,   8132601270,   8378481173,10
178655000,   7829780467,   8177472991,   8450068871,10
178665000,   7829780467,   8177472991,   8450068871,10
178675000,   7829780467,   8177472991,   8450068871,10
178765000,   7903869646,   8240036675,   8494214358,10
178775000,   7903869646,   8240036675,   8494214358,10
178785000,   7903869646,   8240036675,   8494214358,10
178875000,   7978875259,   8314598082,   8541540229,10
178885000,   7978875259,   8314598082,   8541540229,10
178895000,   7978875259,   8314598082,   8541540229,10
178985000,  12250996321,   8396885605,   8601330795,10
178995000,  12250996321,   8396885605,   8601330795,10
179005000,  12250996321,   8396885605,   8601330795,10
179095000,  12310526426,   8468877483,   8681716240,10
179105000,  12310526426,   8468877483,   8681716240,10
179115000,  12310526426,   8468877483,   8681716240,10
179205000,  12377058096,   8551049047,   8756853763,10
179215000,  12377058096,   8551049047,   8756853763,10
179225000,  12377058096,   8551049047,   8756853763,10
179315000,  12439802007,   8629248715,   8813820032,10
179325000,  12439802007,   8629248715,   8813820032,10
179335000,  12439802007,   8629248715,   8813820032,10
179425000,  12468784135,   8698469907,   8863262626,10
179435000,  12468784135,   8698469907,   8863262626,10
179445000,  12468784135,   8698469907,   8863262626,10
179535000,  12532607111,   8775364500,   8943524935,10
179545000,  12532607111,   8775364500,   8943524935,10
179555000,  12532607111,   8775364500,   8943524935,10
179645000,  12594453765,   8825075169,   9021384325,10
179655000,  12594453765,   8825075169,   9021384325,10
179665000,  12594453765,   8825075169,   9021384325,10
179755000,  12617392538,   8908786011,   9070311818,10
179765000,  12617392538,   8908786011,   9070311818,10
179775000,  12617392538,   8908786011,   9070311818,10
179865000,  12684719837,   8989836997,   9151791736,10
179875000,  12684719837,   8989836997,   9151791736,10
179885000,  12684719837,   8989836997,   9151791736,10
179975000,  12758071535,   9060712440,   9225435251,10
179985000,  12758071535,   9060712440,   9225435251,10
179995000,  12758071535,   9060712440,   9225435251,10
180085000,  12830646444,   9129523778,   9307863961,10
180095000,  12830646444,   9129523778,   9307863961,10
180105000,  12830646444,   9129523778,   9307863961,10
180195000,  12909347826,   9195732341,   9375966753,10
180205000,  12909347826,   9195732341,   9375966753,10
180215000,  12909347826,   9195732341,   9375966753,10
180305000,  12953320767,   9276857039,   9404450392,10
180315000,  12953320767,   9276857039,   9404450392,10
180325000,  12953320767,   9276857039,   9404450392,10
180415000,  12997937386,   9358150645,   9479998321,10
180425000,  12997937386,   9358150645,   9479998321,10
180435000,  12997937386,   9358150645,   9479998321,10
180525000,  13039163469,   9433412054,   9543229278,10
180535000,  13039163469,   9433412054,   9543229278,10
180545000,  13039163469,   9433412054,   9543229278,10
180635000,  13102558326,   9516948208,   9624099540,10
180645000,  13102558326,   9516948208,   9624099540,10
180655000,  13102558326,   9516948208,   9624099540,10
180745000,  13138447575,   9551976924,   9701529667,10
180755000,  13138447575,   9551976924,   9701529667,10
180765000,  13138447575,   9551976924,   9701529667,10
180855000,  13205327697,   9624018722,   9778804503,10
180865000,  13205327697,   9624018722,   9778804503,10
180875000,  13205327697,   9624018722,   9778804503,10
180965000,  13283745682,   9696507194,   9859916633,10
180975000,  13283745682,   9696507194,   9859916633,10
180985000,  13283745682,   9696507194,   9859916633,10
181075000,  13360804230,   9774936330,   9939485809,10
181085000,  13360804230,   9774936330,   9939485809,10
181095000,  13360804230,   9774936330,   9939485809,10
181185000,  13402212879,   9849905035,   9998194010,10
181195000,  13402212879,   9849905035,   9998194010,10
181205000,  13402212879,   9849905035,   9998194010,10
181295000,  13478190514,   9906159328,  10075821717,10
181305000,  13478190514,   9906159328,  10075821717,10
181315000,  13478190514,   9906159328,  10075821717,10
181405000,  13539091787,   9986228774,  10153501011,10
181415000,  13539091787,   9986228774,  10153501011,10
181425000,  13539091787,   9986228774,  10153501011,10
181515000,  13618455540,  10069336155,  10168241692,10
181525000,  13618455540,  10069336155,  10168241692,10
181535000,  13618455540,  10069336155,  10168241692,10
181625000,  13670211017,  10121910344,  10246167666,10
181635000,  13670211017,  10121910344,  10246167666,10
181645000,  13670211017,  10121910344,  10246167666,10
181735000,  13731099409,  10196821273,  10314817720,10
181745000,  13731099409,  10196821273,  10314817720,10
181755000,  13731099409,  10196821273,  10314817720,10
181845000,  13809951687,  10262354364,  10391496033,10
181855000,  13809951687,  10262354364,  10391496033,10
181865000,  13809951687,  10262354364,  10391496033,10
181955000,  13882594582,  10342326618,  10473813413,10
181965000,  13882594582,  10342326618,  10473813413,10
181975000,  13882594582,  10342326618,  10473813413,10
182065000,  13931481434,  10423026405,  10552338860,10
182075000,  13931481434,  10423026405,  10552338860,10
182085000,  13931481434,  10423026405,  10552338860,10
182175000,  13988649923,  10492273241,  10594979333,10
182185000,  13988649923,  10492273241,  10594979333,10
182195000,  13988649923,  10492273241,  10594979333,10
182285000,  14066802464,  10571180478,  10676515202,10
182295000,  14066802464,  10571180478,  10676515202,10
182305000,  14066802464,  10571180478,  10676515202,10
182395000,  14122997777,  10641867513,  10711823368,10
182405000,  14122997777,  10641867513,  10711823368,10
182415000,  14122997777,  10641867513,  10711823368,10
182505000,  14136356360,  10714338753,  10776348342,10
182515000,  14136356360,  10714338753,  10776348342,10
182525000,  14136356360,  10714338753,  10776348342,10
182615000,  14213067604,  10780551468,  10849100806,10
182625000,  14213067604,  10780551468,  10849100806,10
182635000,  14213067604,  10780551468,  10849100806,10
182725000,  14280649114,  10833992772,  10895133747,10
182735000,  14280649114,  10833992772,  10895133747,10
182745000,  14280649114,  10833992772,  10895133747,10
182835000,  14358281435,  10912153741,  10967872633,10
182845000,  14358281435,  10912153741,  10967872633,10
182855000,  14358281435,  10912153741,  10967872633,10
182945000,  14435997770,  10944103963,  11040624657,10
182955000,  14435997770,  10944103963,  11040624657,10
182965000,  14435997770,  10944103963,  11040624657,10
183055000,  14482876386,  10997635645,  11116790629,10
183065000,  14482876386,  10997635645,  11116790629,10
183075000,  14482876386,  10997635645,  11116790629,10
183165000,  14521665954,  11066930834,  11187018487,10
183175000,  14521665954,  11066930834,  11187018487,10
183185000,  14521665954,  11066930834,  11187018487,10
183275000,  14600401585,  11146825350,  11233938263,10
183285000,  14600401585,  11146825350,  11233938263,10
183295000,  14600401585,  11146825350,  11233938263,10
183385000,  14617592295,  11225228242,  11302954193,10
183395000,  14617592295,  11225228242,  11302954193,10
183405000,  14617592295,  11225228242,  11302954193,10
183495000,  14696073993,  11301348246,  11385396520,10
183505000,  14696073993,  11301348246,  11385396520,10
183515000,  14696073993,  11301348246,  11385396520,10
183605000,  14768564757,  11384317260,  11446495623,10
183615000,  14768564757,  11384317260,  11446495623,10
183625000,  14768564757,  11384317260,  11446495623,10
183715000,  14842421593,  11459471068,  11520449664,10
183725000,  14842421593,  11459471068,  11520449664,10
183735000,  14842421593,  11459471068,  11520449664,10
183825000,  14909232274,  11528992546,  11602384233,10
183835000,  14909232274,  11528992546,  11602384233,10
183845000,  14909232274,  11528992546,  11602384233,10
183935000,  14971288034,  11595690198,  11684524530,10
183945000,  14971288034,  11595690198,  11684524530,10
183955000,  14971288034,  11595690198,  11684524530,10
184045000,  15037029855,  11661614111,  11766050735,10
184055000,  15037029855,  11661614111,  11766050735,10
184065000,  15037029855,  11661614111,  11766050735,10
184155000,  15039189345,  11743585866,  11848195640,10
184165000,  15039189345,  11743585866,  11848195640,10
184175000,  15039189345,  11743585866,  11848195640,10
184265000,  15100289354,  11822174115,  11915931931,10
184275000,  15100289354,  11822174115,  11915931931,10
184285000,  15100289354,  11822174115,  11915931931,10
184375000,  15170771095,  11901851309,  11988594908,10
184385000,  15170771095,  11901851309,  11988594908,10
184395000,  15170771095,  11901851309,  11988594908,10
184485000,  15175301608,  11985971078,  12061563315,10
184495000,  15175301608,  11985971078,  12061563315,10
184505000,  15175301608,  11985971078,  12061563315,10
184595000,  15244947896,  12044059112,  12142460099,10
184605000,  15244947896,  12044059112,  12142460099,10
184615000,  15244947896,  12044059112,  12142460099,10
184705000,  15321781492,  12127280175,  12221432206,10
184715000,  15321781492,  12127280175,  12221432206,10
184725000,  15321781492,  12127280175,  12221432206,10
184815000,  15399920493,  12201077249,  12277452430,10
184825000,  15399920493,  12201077249,  12277452430,10
184835000,  15399920493,  12201077249,  12277452430,10
184925000,  15422758392,  12271105175,  12354810195,10
184935000,  15422758392,  12271105175,  12354810195,10
184945000,  15422758392,  12271105175,  12354810195,10
185035000,  15470293369,  12352383399,  12436022873,10
185045000,  15470293369,  12352383399,  12436022873,10
185055000,  15470293369,  12352383399,  12436022873,10
185145000,  15525144777,  12417500936,  12516696483,10
185155000,  15525144777,  12417500936,  12516696483,10
185165000,  15525144777,  12417500936,  12516696483,10
185255000,  15602479244,  12441074792,  12595606704,10
185265000,  15602479244,  12441074792,  12595606704,10
185275000,  15602479244,  12441074792,  12595606704,10
185365000,  15677324643,  12508494100,  12676221454,10
185375000,  15677324643,  12508494100,  12676221454,10
185385000,  15677324643,  12508494100,  12676221454,10
185475000,  15734409730,  12566250463,  12715665585,10
185485000,  15734409730,  12566250463,  12715665585,10
185495000,  15734409730,  12566250463,  12715665585,10
185585000,  15811292886,  12614828362,  12782027889,10
185595000,  15811292886,  12614828362,  12782027889,10
185605000,  15811292886,  12614828362,  12782027889,10
185695000,  15878294753,  12698566525,  12862976224,10
185705000,  15878294753,  12698566525,  12862976224,10
185715000,  15878294753,  12698566525,  12862976224,10
185805000,  15930899539,  12774705628,  12925212813,10
185815000,  15930899539,  12774705628,  12925212813,10
185825000,  15930899539,  12774705628,  12925212813,10
185915000,  16007799606,  12854421849,  12993561337,10
185925000,  16007799606,  12854421849,  12993561337,10
185935000,  16007799606,  12854421849,  12993561337,10
186025000,  16075801164,  12889210560,  13051207429,10
186035000,  16075801164,  12889210560,  13051207429,10
186045000,  16075801164,  12889210560,  13051207429,10
186135000,  16153948292,  12973080353,  13124723053,10
186145000,  16153948292,  12973080353,  13124723053,10
186155000,  16153948292,  12973080353,  13124723053,10
186245000,  16210066695,  13011033676,  13201612531,10
186255000,  16210066695,  13011033676,  13201612531,10
186265000,  16210066695,  13011033676,  13201612531,10
186355000,  16258832181,  13084459765,  13252060557,10
186365000,  16258832181,  13084459765,  13252060557,10
186375000,  16258832181,  13084459765,  13252060557,10
186465000,  16302800948,  13160820208,  13331267901,10
186475000,  16302800948,  13160820208,  13331267901,10
186485000,  16302800948,  13160820208,  13331267901,10
186575000,  16361777800,  13229754764,  13412277786,10
186585000,  16361777800,  13229754764,  13412277786,10
186595000,  16361777800,  13229754764,  13412277786,10
186685000,  16433255888,  13307066071,  13478945586,10
186695000,  16433255888,  13307066071,  13478945586,10
186705000,  16433255888,  13307066071,  13478945586,10
186795000,  16493679638,  13388607814,  13558361305,10
186805000,  16493679638,  13388607814,  13558361305,10
186815000,  16493679638,  13388607814,  13558361305,10
186905000,  16569877280,  13457556442,  13634055504,10
186915000,  16569877280,  13457556442,  13634055504,10
186925000,  16569877280,  13457556442,  13634055504,10
187015000,  16634960403,  13531274948,  13714255748,10
187025000,  16634960403,  13531274948,  13714255748,10
187035000,  16634960403,  13531274948,  13714255748,10
187125000,  16691916928,  13593261676,  13787451379,10
187135000,  16691916928,  13593261676,  13787451379,10
187145000,  16691916928,  13593261676,  13787451379,10
187235000,  16768885579,  13650019085,  13850588554,10
187245000,  16768885579,  13650019085,  13850588554,10
